chapter,code,title,classKind,parent_code,uri,definition
01,1A8Z,"Infections sexuellement transmissibles à Chlamydia, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/251474152/unspecified,
01,1A90,Chancroïde,category,,http://id.who.int/icd/release/11/2024-01/mms/1357024926,Maladie due à une infection par la bactérie à Gram négatif Haemophilus ducreyi. Cette maladie est caractérisée par un ou plusieurs ulcères douloureux sur les organes génitaux. La transmission se fait par contact sexuel. Confirmation par identification d’Haemophilus ducreyi dans un exsudat d’ulcère.
01,1A91,Granulome inguinal,category,,http://id.who.int/icd/release/11/2024-01/mms/764124124,"Maladie due à une infection par les bactéries à Gram négatif Klebsiella granulomatis. Généralement présente avec une ulcération génitale indolore suite à un contact avec un partenaire sexuel infecté. De petits nodules indolores apparaissent après une période d'incubation de 10 à 40 jours ; plus tard, les nodules se cassent pour former des ulcères ouverts, charnus et suintants qui s'étendent progressivement, mutilant les tissus infectés. La lésion peut survenir au niveau du contact et se trouve généralement sur la tige du pénis, les lèvres ou le périnée."
01,1A92,Trichomonase,category,,http://id.who.int/icd/release/11/2024-01/mms/1220564554,Maladie due à une infection par le parasite protozoaire Trichomonas. Cette maladie est accompagnée de symptômes qui varient selon le siège de l’infection.
01,1A93,Infestations sexuellement transmissibles,category,,http://id.who.int/icd/release/11/2024-01/mms/1372745524,
01,1A94,Infection herpétique à Herpes simplex,category,,http://id.who.int/icd/release/11/2024-01/mms/616315615,"Affection de la région anogénitale, due à une infection par le virus de l’herpès de type 1 ou 2. Cette affection est caractérisée par des vésicules, ou peut être asymptomatique. La transmission se fait par contact sexuel. Confirmation par identification du virus de l’herpès de type 1 ou 2."
01,1A94.0,Infection à Herpès simplex des organes génitaux ou du tractus urogénital,category,1A94,http://id.who.int/icd/release/11/2024-01/mms/666746193,Infection herpétique affectant la vulve et le vagin chez les femmes et le pénis chez les hommes. Elle est plus généralement à une infection par le virus de l’herpès de type 2 plutôt que de type 1.
01,1A94.1,Infection à Herpès simplex de la peau périanale ou du rectum,category,1A94,http://id.who.int/icd/release/11/2024-01/mms/1123446981,Infection de la peau périanale et du rectum due à l’herpès. Cette infection est généralement due au virus de l’herpès de type 2 et est acquise par contact sexuel anal.
01,1A94.Z,"Infection herpétique à Herpes simplex, sans précision",category,1A94,http://id.who.int/icd/release/11/2024-01/mms/616315615/unspecified,
01,1A95,Verrues anogénitales,category,,http://id.who.int/icd/release/11/2024-01/mms/641342831,"Les verrues anogénitales sont dues à une infection de la peau et des muqueuses anogénitales par certains papillomavirus humains, le plus souvent par les soustypes 6,11,16 et 18 de HPV. Transmission majoritairement par contact sexuel. Elles se manifestent généralement par des plaques plates ou des excroissances papillomateuses et kératiniques sur et à proximité des organes génitaux externes et de l'anus. Certains soustypes de HPV, y compris les types 16 et 18, sont oncogènes et prédisposent au développement de cancers anogénitaux."
01,1A95.0,Verrues anales,category,1A95,http://id.who.int/icd/release/11/2024-01/mms/1987223744,"Infection de l'anus ou de la peau périanale par le papillomavirus humain (HPV). Bien que la majorité de ces infections soient transmises sexuellement et causées par les sous-types de HPV responsables des verrues génitales, l'auto-inoculation à partir de verrues communes, notamment sur les mains des enfants, peut également provoquer des verrues périanales."
01,1A95.1,Verrues génitales,category,1A95,http://id.who.int/icd/release/11/2024-01/mms/144526718,"Infection de la muqueuse ou de la peau anogénitale par le papillomavirus humain. L’infection est fréquemment asymptomatique mais elle se manifeste généralement sous forme de grosseurs plates, papulaires ou pédonculées selon le siège de l’infection. La transmission se fait normalement par contact sexuel."
01,1A95.2,Condylomes acuminés extragénitaux,category,1A95,http://id.who.int/icd/release/11/2024-01/mms/158514824,"Verrues anogénitales transmises à des sites extragénitaux (c'est-à-dire au-delà de la région anogénitale). Cela peut être par autoinoculation du virus des verrues anogénitales à des sites intertrigineux abdominaux ou sous les seins, ou par activité sexuelle, en particulier aux lèvres et à la cavité buccale"
01,1A95.Z,"Verrues anogénitales, sans précision",category,1A95,http://id.who.int/icd/release/11/2024-01/mms/641342831/unspecified,
01,,Hépatite virale sexuellement transmissible,window,,http://id.who.int/icd/release/11/2024-01/mms/508325484,"Hépatite virale pouvant être acquise par voie sexuelle, notamment l’hépatite B et l’hépatite D."
01,1A9Y,Autres infections transmissibles principalement par voie sexuelle précisées,category,,http://id.who.int/icd/release/11/2024-01/mms/1904876434/other,
01,1A9Z,"Infections transmissibles principalement par voie sexuelle, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/1904876434/unspecified,
01,,Maladies mycobactériennes,block,01,http://id.who.int/icd/release/11/2024-01/mms/979278646,
01,,Tuberculose,block,,http://id.who.int/icd/release/11/2024-01/mms/2072728114,Maladie due à une infection par des bacilles du complexe Mycobacterium tuberculosis. Cette maladie est accompagnée de symptômes qui varient selon le siège de l’infection. La transmission se fait généralement par inhalation de sécrétions respiratoires infectées.
01,1B10,Tuberculose du système respiratoire,category,,http://id.who.int/icd/release/11/2024-01/mms/882244568,"Il s'agit d'une maladie évolutive ou chronique résultant d'une infection par la bactérie Mycobacterium tuberculosis ou d'autres bactéries du complexe M. tuberculosis : M. bovis, M. africanum, M. canetti, M. microti et M. pinnipedii. L'infection est limitée au système respiratoire."
01,1B10.0,Tuberculose respiratoire confirmée,category,1B10,http://id.who.int/icd/release/11/2024-01/mms/983550510,"Il s’agit d’une maladie des voies respiratoires, due à une infection par la bactérie Mycobacterium tuberculosis, qui a été confirmée par des analyses de laboratoire. Cette maladie est caractérisée par une toux chronique, et une production de crachats qui peut être hémorragique. La transmission se fait généralement par inhalation de sécrétions respiratoires infectées. Confirmation par identification de Mycobacterium tuberculosis dans des prélèvements cliniques."
01,1B10.1,Tuberculose respiratoire non-confirmée,category,1B10,http://id.who.int/icd/release/11/2024-01/mms/1311939281,"Maladie des voies respiratoires, due à une infection par la bactérie Mycobacterium tuberculosis, qui n’a pas été confirmée. Cette maladie est caractérisée par une toux chronique, et une production de crachats qui peut être hémorragique. La transmission se fait généralement par inhalation de sécrétions respiratoires infectées."
01,1B10.Z,"Tuberculose respiratoire, sans mention de confirmation bactériologique ou histologique",category,1B10,http://id.who.int/icd/release/11/2024-01/mms/882244568/unspecified,
01,1B11,Tuberculose du système nerveux,category,,http://id.who.int/icd/release/11/2024-01/mms/729372485,"Maladie du système nerveux central, causée par une infection par des mycobactéries du complexe Mycobacterium tuberculosis. Cette maladie se caractérise par des déficits neurologiques selon le site atteint. La transmission se fait par voie hématogène vers le système nerveux après inhalation de sécrétions respiratoires infectées. La confirmation se fait par l'identification de bacilles du complexe Mycobacterium tuberculosis dans le liquide céphalorachidien."
01,1B11.0,Méningite tuberculeuse,category,1B11,http://id.who.int/icd/release/11/2024-01/mms/1820468614,"Maladie des méninges, due à une infection par la bactérie Mycobacterium tuberculosis. Cette maladie est caractérisée par une fièvre, des maux de tête, ou un déficit neurologique. La transmission se fait par propagation hématogène vers les méninges après inhalation de sécrétions respiratoires infectées. Confirmation par identification de Mycobacterium tuberculosis dans le liquide céphalorachidien."
01,1B11.1,Méningo-encéphalite tuberculeuse,category,1B11,http://id.who.int/icd/release/11/2024-01/mms/539334538,
01,1B11.2,Tuberculome méningé,category,1B11,http://id.who.int/icd/release/11/2024-01/mms/164227092,"Les tuberculomes méningés sont des foyers caséeux congloméraux dans les méninges, causés par la dissémination de la tuberculose vers le système nerveux central."
01,1B11.3,Granulome tuberculeux du cerveau,category,1B11,http://id.who.int/icd/release/11/2024-01/mms/1199221405,
01,1B11.Y,Autres tuberculose du système nerveux,category,1B11,http://id.who.int/icd/release/11/2024-01/mms/729372485/other,
01,1B11.Z,"Tuberculose du système nerveux, sans précision",category,1B11,http://id.who.int/icd/release/11/2024-01/mms/729372485/unspecified,
01,1B12,Tuberculose d'autres systèmes et organes,category,,http://id.who.int/icd/release/11/2024-01/mms/746680558,
01,1B12.0,Tuberculose cardiaque,category,1B12,http://id.who.int/icd/release/11/2024-01/mms/271545608,Infection par Mycobacterium tuberculosis intéressant le cœur et le péricarde.
01,1B12.1,Tuberculose de l'œil,category,1B12,http://id.who.int/icd/release/11/2024-01/mms/1074723013,"Tuberculose intéressant l’œil. Elle peut se manifester de différentes façons incluant une kératoconjonctivite, une épisclérite, une uvéite antérieure et une uvéite postérieure"
01,1B12.2,Tuberculose de l'oreille,category,1B12,http://id.who.int/icd/release/11/2024-01/mms/883140666,"Il s’agit d’une maladie infectieuse courante, et dans de nombreux cas mortelle, causée par diverses souches de mycobactéries, le plus souvent Mycobacterium tuberculosis. Ce diagnostic concerne l’oreille."
01,1B12.3,Tuberculose des glandes endocrines,category,1B12,http://id.who.int/icd/release/11/2024-01/mms/807058764,Infection des glandes endocrines par Mycobacterium tuberculosis avec perturbations endocriniennes qui en résultent incluant une insuffisance surrénale ou hypophysaire.
01,1B12.4,Tuberculose du système musculosquelettique,category,1B12,http://id.who.int/icd/release/11/2024-01/mms/1459473353,
01,1B12.40,Tuberculose des os ou des articulations,category,1B12.4,http://id.who.int/icd/release/11/2024-01/mms/570881596,"Maladie des os et des articulations, causée par une infection par la bactérie Mycobacterium tuberculosis. Cette maladie se manifeste généralement par des douleurs osseuses, une inflammation des articulations, une perte fonctionnelle ou sensitive dans l'os ou l'articulation affecté(e), et des os fragiles sujets aux fractures. La transmission se fait par voie hématogène vers les os et les articulations après inhalation de sécrétions respiratoires infectées. La confirmation se fait par l'identification de Mycobacterium tuberculosis dans des échantillons de biopsie du site affecté."
01,1B12.41,Myosite tuberculeuse,category,1B12.4,http://id.who.int/icd/release/11/2024-01/mms/1828714202,
01,1B12.4Y,Autres tuberculose du système musculosquelettique,category,1B12.4,http://id.who.int/icd/release/11/2024-01/mms/1459473353/other,
01,1B12.4Z,"Tuberculose du système musculosquelettique, sans précision",category,1B12.4,http://id.who.int/icd/release/11/2024-01/mms/1459473353/unspecified,
01,1B12.5,Tuberculose du système génito-urinaire,category,1B12,http://id.who.int/icd/release/11/2024-01/mms/1196243886,"Tuberculose intéressant les voies urinaires et/ou les organes reproducteurs. Le siège primaire de l’infection est le plus souvent le rein, à la suite d’une propagation hématogène depuis les sièges distants: l’infection peut ensuite se propager plus bas vers les voies urinaires et/ou vers les organes reproducteurs. L’infection génitale peut être transmise sexuellement."
